frame,player_id,landmark_index,x_norm,y_norm,visibility
1,1,0,0.29828210750287965,-1.2849075400124048,0.999624729156494
1,1,1,0.2720595046454837,-1.3504640471558949,0.9994973540306092
1,1,2,0.2655038539311346,-1.3504640471558949,0.99946266412735
1,1,3,0.2655038539311346,-1.3570196978702438,0.9995604157447816
1,1,4,0.25894820321678563,-1.3504640471558949,0.9994990825653076
1,1,5,0.24583690178808765,-1.3504640471558949,0.99941885471344
1,1,6,0.2261699496450406,-1.3570196978702438,0.9995030164718628
1,1,7,0.1671690932158996,-1.3439083964415457,0.9991165399551392
1,1,8,0.12127953821545656,-1.3373527457271968,0.999377429485321
1,1,9,0.2655038539311346,-1.2127953821545656,0.9992200136184692
1,1,10,0.24583690178808765,-1.2193510328689148,0.9993906617164612
1,1,11,0.13439083964415457,-0.9964589085810486,0.9992990493774414
1,1,12,-0.08850128464371156,-1.0030145592953976,0.9995777606964112
1,1,13,0.23272560035938963,-0.48511815286182625,0.5661924481391907
1,1,14,-0.28517080607418166,-0.5375633585766183,0.5772029161453247
1,1,15,0.3441716625033227,-0.5637859614340143,0.6926153898239136
1,1,16,0.09505693535806055,-0.5834529135770613,0.6962358951568604
1,1,17,0.3900612175037657,-0.6096755164344574,0.702881395816803
1,1,18,0.19994734678764461,-0.6096755164344574,0.7011001706123352
1,1,19,0.3900612175037657,-0.6490094207205513,0.7060604095458984
1,1,20,0.19994734678764461,-0.6686763728635984,0.7040310502052307
1,1,21,0.3572829639320207,-0.6424537700062024,0.6918067932128906
1,1,22,0.1737247439302486,-0.6555650714349004,0.689123809337616
1,1,23,0.06883433250066454,0.0,0.9969943761825562
1,1,24,-0.06883433250066454,0.0,0.9967451095581056
1,1,25,-0.029500428214570516,0.7407885307214375,0.7066105604171753
1,1,26,0.21305864821634263,0.7866780857218805,0.7839534282684326
1,1,27,-0.13439083964415457,1.4881327121572239,0.8122100234031677
1,1,28,0.3835055667894167,1.6258013771585529,0.868167519569397
1,1,29,-0.23928125107373863,1.599578774301157,0.8021618127822876
1,1,30,0.3900612175037657,1.750358740731184,0.8702864646911621
1,1,31,0.062278681786315536,1.638912678587251,0.8559049963951111
1,1,32,0.763733308221659,1.770025692874231,0.866969883441925
1,2,0,-0.1594649184190378,-1.3122633911566652,0.9996609687805176
1,2,1,-0.1129543172134851,-1.3853514787653909,0.9995458126068116
1,2,2,-0.09966557401189863,-1.3853514787653909,0.9995148777961732
1,2,3,-0.0797324592095189,-1.3853514787653909,0.9996030926704408
1,2,4,-0.13953180361665807,-1.391995850366184,0.9995474219322203
1,2,5,-0.13953180361665807,-1.3986402219669773,0.9994748830795288
1,2,6,-0.14617617521745133,-1.3986402219669773,0.9995503425598145
1,2,7,0.006644371600793241,-1.3720627355638044,0.999204158782959
1,2,8,-0.059799344407139174,-1.3787071071645975,0.999435544013977
1,2,9,-0.1129543172134851,-1.2391753035479396,0.999297261238098
1,2,10,-0.13953180361665807,-1.2391753035479396,0.9994488954544068
1,2,11,0.1594649184190378,-1.0066222975201762,0.9993688464164734
1,2,12,-0.14617617521745133,-0.9933335543185896,0.9995973110198976
1,2,13,0.5448384712650458,-0.5813825150694086,0.6095328330993652
1,2,14,-0.192686776423004,-0.5282275422630627,0.5435640215873718
1,2,15,0.2989967220356959,-0.23587519182816008,0.7230620384216309
1,2,16,-0.2059755196245905,-0.18936459062260738,0.6758520007133484
1,2,17,0.2724192356325229,-0.096343388211502,0.7316359281539917
1,2,18,-0.25913049243093644,-0.10298775981229524,0.6782394647598267
1,2,19,0.21261989122538372,-0.14285398941705468,0.734389066696167
1,2,20,-0.2724192356325229,-0.10298775981229524,0.6827544569969177
