frame,player_id,landmark_index,x_norm,y_norm,visibility
1,1,0,0.2241102055672523,-1.2688592521087079,0.9996085166931152
1,1,1,0.21092725229859038,-1.3347740184520174,0.9995102882385254
1,1,2,0.21092725229859038,-1.3347740184520174,0.9994956254959106
1,1,3,0.21092725229859038,-1.3347740184520174,0.9995662569999696
1,1,4,0.1977442990299285,-1.3413654950863483,0.9995174407958984
1,1,5,0.1845613457612666,-1.3479569717206792,0.9994460344314576
1,1,6,0.16478691585827374,-1.35454844835501,0.99947851896286
1,1,7,0.23070168220158324,-1.3347740184520174,0.9992476105690002
1,1,8,0.12523805605228805,-1.3677314016236721,0.999395191669464
1,1,9,0.19115282239559755,-1.2029444857653984,0.999483048915863
1,1,10,0.1713783924926047,-1.2161274390340602,0.999509572982788
1,1,11,0.131829532686619,-0.9524683736608223,0.9997040033340454
1,1,12,-0.2372931588359142,-1.0447490465414555,0.999596357345581
1,1,13,0.2372931588359142,-0.5437968223323034,0.7421668171882629
1,1,14,-0.37571416815686415,-0.5042479625263177,0.6063268780708313
1,1,15,0.5075437008434831,-0.5767542055039581,0.8672742247581482
1,1,16,0.0065914766343309495,-0.6031201120412819,0.6651850342750549
1,1,17,0.6459647101644331,-0.6228945419442747,0.8464633822441101
1,1,18,0.12523805605228805,-0.6426689718472676,0.6584482192993164
1,1,19,0.652556186798764,-0.6558519251159295,0.8472658395767212
1,1,20,0.1450124859552809,-0.6888093082875842,0.6598888039588928
1,1,21,0.6130073269927784,-0.6492604484815986,0.8242677450180054
1,1,22,0.1186465794179571,-0.6822178316532533,0.6533012390136719
1,1,23,0.131829532686619,-0.016478691585827376,0.997430384159088
1,1,24,-0.131829532686619,0.016478691585827376,0.9959964752197266
1,1,25,0.33616530835087843,0.6690348783845914,0.8466142416000366
1,1,26,-0.0659147663433095,0.72835816809357,0.7489057779312134
1,1,27,0.395488598059857,1.4270546913326507,0.899696409702301
1,1,28,-0.15160396258961184,1.4270546913326507,0.8398451805114746
1,1,29,0.3559397382538713,1.532518317481946,0.8594041466712952
1,1,30,-0.2241102055672523,1.525926840847615,0.8087677359580994
1,1,31,0.6921050466047497,1.5984330838252554,0.9056869745254515
1,1,32,0.11205510278362615,1.6247989903625792,0.8522112965583801
1,2,0,-0.15614273261864117,-1.2890080905538888,0.9996421337127686
1,2,1,-0.12292087461467496,-1.3554518065618213,0.9995524883270264
1,2,2,-0.10963213141308849,-1.3554518065618213,0.9995394349098206
1,2,3,-0.096343388211502,-1.3620961781626144,0.999603807926178
1,2,4,-0.14285398941705468,-1.3620961781626144,0.9995587468147278
1,2,5,-0.14285398941705468,-1.3687405497634078,0.9994940161705016
1,2,6,-0.13620961781626145,-1.375384921364201,0.9995238780975342
1,2,7,0.03654404380436283,-1.3554518065618213,0.999317228794098
1,2,8,-0.03654404380436283,-1.3953180361665807,0.9994447827339172
1,2,9,-0.11627650301388173,-1.2292087461467498,0.999531090259552
1,2,10,-0.13620961781626145,-1.2424974893483363,0.999548614025116
1,2,11,0.18272021902181415,-0.96343388211502,0.9997318387031556
1,2,12,-0.16943147582022766,-1.0365219697237458,0.9996161460876464
1,2,13,0.3621182522432317,-0.5116166132610797,0.7677080035209656
1,2,14,-0.289030164634506,-0.49168349845869985,0.5807188749313354
1,2,15,0.2225864486265736,-0.21261989122538372,0.8800542950630188
1,2,16,-0.4019844818479911,-0.19933114802379726,0.6640684008598328
1,2,17,0.14285398941705468,-0.11959868881427835,0.8606736660003662
1,2,18,-0.4750725694567168,-0.11959868881427835,0.6537618041038513
1,2,19,0.096343388211502,-0.18604240482221077,0.861261248588562
1,2,20,-0.48836131265830324,-0.11959868881427835,0.6566591858863831
1,2,21,0.11627650301388173,-0.21926426282617698,0.8396543860435486
1,2,22,-0.4484950830535438,-0.13953180361665807,0.6507153511047363
1,2,23,0.11627650301388173,0.0,0.9974499940872192
1,2,24,-0.11627650301388173,0.0,0.9959104657173156
1,2,25,-0.03654404380436283,0.7043033896840836,0.8548540472984314
1,2,26,-0.1760758474210209,0.7641027340912228,0.723142147064209
1,2,27,-0.05647715860674255,1.4418286373721334,0.9036359786987304
1,2,28,-0.023255300602776346,1.4617617521745132,0.8179802298545837
1,2,29,-0.023255300602776346,1.5614273261864118,0.866804838180542
1,2,30,0.12956524621546822,1.5747160693879982,0.8010202646255493
1,2,31,-0.4152732250495776,1.6345154137951374,0.906043291091919
1,2,32,-0.06976590180832903,1.647804156996724,0.8358317017555237
2,1,0,0.22048192494225133,-1.267771068417945,0.9996642470359802
2,1,1,0.2075123999456483,-1.33261869340096,0.9995731711387634
2,1,2,0.20102763744734678,-1.33261869340096,0.999557375907898
2,1,3,0.20102763744734678,-1.33261869340096,0.9996132850646972
2,1,4,0.18805811245074378,-1.3391034558992616,0.9995856285095216
2,1,5,0.17508858745414074,-1.3455882183975632,0.9995235204696656
2,1,6,0.16211906245753774,-1.3585577433941662,0.9995467066764832
2,1,7,0.14266477496263322,-1.33261869340096,0.9992857575416564
2,1,8,0.07133238748131661,-1.3715272683907693,0.9994767308235168
2,1,9,0.18157334995244226,-1.20292344343493,0.999530017375946
2,1,10,0.16211906245753774,-1.215892968431533,0.999579131603241
2,1,11,0.15563429995923622,-0.9435329435028696,0.9997312426567078
2,1,12,-0.25939049993206037,-1.0537739059739952,0.9996456503868104
2,1,13,0.23993621243715585,-0.541477668608176,0.7685563564300537
