frame,player_id,landmark_index,x_norm,y_norm,visibility
1,1,0,0.0,-1.3392863123778198,0.998223602771759
1,1,1,0.037832946677339545,-1.3998190270615631,0.9979730248451232
1,1,2,0.052966125348275356,-1.3998190270615631,0.997799515724182
1,1,3,0.06809930401921117,-1.3998190270615631,0.9980236887931824
1,1,4,0.030266357341871632,-1.3922524377260952,0.9980146288871764
1,1,5,0.030266357341871632,-1.3846858483906272,0.9977484345436096
1,1,6,0.030266357341871632,-1.3771192590551593,0.9981221556663512
1,1,7,0.08323248269014699,-1.3619860803842234,0.9959997534751892
1,1,8,0.022699768006403723,-1.3392863123778198,0.9980141520500184
1,1,9,0.030266357341871632,-1.2636204190231406,0.9970870018005372
1,1,10,-0.015133178670935816,-1.2636204190231406,0.9980629086494446
1,1,11,0.11349884003201863,-0.9987897922817639,0.9983795881271362
1,1,12,-0.015133178670935816,-0.9987897922817639,0.9989093542099
1,1,13,0.037832946677339545,-0.5372278428182214,0.5102495551109314
1,1,14,-0.31023016275418425,-0.5296612534827536,0.540082573890686
1,1,15,0.16646496538029398,-0.2875303947477805,0.5403784513473511
1,1,16,-0.04539953601280745,-0.22699768006403725,0.5176452398300171
1,1,17,0.20429791205763354,-0.1891647333866977,0.5403947830200195
1,1,18,-0.08323248269014699,-0.10593225069655071,0.510057270526886
1,1,19,0.21943109072856934,-0.21186450139310142,0.5419056415557861
1,1,20,-0.030266357341871632,-0.16646496538029398,0.5088250637054443
1,1,21,0.19673132272216562,-0.23456426939950517,0.5208839774131775
1,1,22,-0.060532714683743265,-0.20429791205763354,0.4916566908359527
1,1,23,0.060532714683743265,0.007566589335467908,0.9950199723243712
1,1,24,-0.060532714683743265,-0.007566589335467908,0.9960145950317384
1,1,25,0.037832946677339545,0.6961262188630476,0.6376543045043945
1,1,26,-0.13619860803842235,0.7188259868694513,0.7908771634101868
1,1,27,-0.09836566136108281,1.3468529017132878,0.7415294051170349
1,1,28,-0.19673132272216562,1.3846858483906272,0.8530357480049133
1,1,29,-0.16646496538029398,1.4754849204162421,0.7038449048995972
1,1,30,-0.2723972160768447,1.5360176350999855,0.809613049030304
1,1,31,0.10593225069655071,1.5435842244354534,0.7916964292526245
1,1,32,-0.23456426939950517,1.573850581777325,0.8624458909034729
1,2,0,-0.1973497516452339,-1.385475807468581,0.998331606388092
1,2,1,-0.14096410831802422,-1.4499165426996778,0.9981051087379456
1,2,2,-0.12485392451025003,-1.4499165426996778,0.9979509711265564
1,2,3,-0.11679883260636292,-1.4499165426996778,0.9981646537780762
1,2,4,-0.1490192002219113,-1.4418614507957905,0.9981263279914856
1,2,5,-0.1490192002219113,-1.4418614507957905,0.9978808760643004
1,2,6,-0.14096410831802422,-1.4418614507957905,0.9982166886329652
1,2,7,-0.020137729759717747,-1.4096410831802422,0.9963603615760804
1,2,8,-0.052358097375266144,-1.393530899372468,0.9980733394622804
1,2,9,-0.15707429212579843,-1.30492488842971,0.9973394870758056
1,2,10,-0.18123956783745973,-1.30492488842971,0.9981483221054076
1,2,11,0.12485392451025003,-0.9988313960820002,0.9985380172729492
1,2,12,-0.028192821663604845,-0.9988313960820002,0.998807430267334
1,2,13,0.2215150273568952,-0.5074707899448873,0.559015154838562
1,2,14,-0.10874374070247583,-0.5316360656565485,0.4900316596031189
1,2,15,-0.1973497516452339,-0.33831385996325813,0.5858026742935181
1,2,16,-0.2456803030685565,-0.20943238950106458,0.4754712879657745
1,2,17,-0.3423414059152017,-0.37858931948269364,0.5850121974945068
1,2,18,-0.35039649781908877,-0.20943238950106458,0.472128689289093
1,2,19,-0.3423414059152017,-0.4430300547137904,0.5862547755241394
1,2,20,-0.3745617735307501,-0.36247913567491946,0.4714248478412628
1,2,21,-0.30206594639576617,-0.4430300547137904,0.5660952925682068
1,2,22,-0.3342863140113146,-0.33025876805937104,0.4559823870658874
1,2,23,0.06041318927915324,0.0080550919038871,0.9949871301651
1,2,24,-0.06041318927915324,-0.0080550919038871,0.9947060346603394
1,2,25,0.03624791356749194,0.7491235470615002,0.661507785320282
1,2,26,-0.08457846499081453,0.7169031794459517,0.7453940510749817
1,2,27,0.03624791356749194,1.466026726507452,0.7577214241027832
1,2,28,-0.00402754595194355,1.4740818184113391,0.8168132901191711
1,2,29,0.12485392451025003,1.6029632888735326,0.7243112325668335
1,2,30,0.10068864879858873,1.5707429212579842,0.7891343235969543
1,2,31,-0.16512938402968552,1.6110183807774197,0.8027626872062683
1,2,32,-0.13290901641413713,1.6593489322007422,0.8409467935562134
2,1,0,0.13267162536133187,-1.389366743367281,0.99847012758255
2,1,1,0.0,-1.4483319101945396,0.998255491256714
2,1,2,-0.022111937560221978,-1.4409612643411323,0.9981037974357604
2,1,3,-0.022111937560221978,-1.4409612643411323,0.9982926845550536
2,1,4,-0.044223875120443956,-1.4409612643411323,0.9982849359512328
2,1,5,-0.029482583413629304,-1.433590618487725,0.9980610013008118
2,1,6,0.014741291706814652,-1.4262199726343177,0.9983704090118408
2,1,7,0.13267162536133187,-1.389366743367281,0.9965541362762452
2,1,8,0.08844775024088791,-1.367254805807059,0.9982478618621826
2,1,9,0.14741291706814652,-1.3082896389798004,0.997533917427063
2,1,10,0.11793033365451722,-1.3082896389798004,0.9983094334602356
